b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
150,153,78,111,1.0,22.905060024396505,21.905060024396505,85.66145522944355,428.4946973317943,30.82974732534795,True,separated,,,
150,161,78,112,1.0,1.0,0.0,66.50164162644133,440.1102236235257,33.23933836501469,True,survived,0.0148026315789473,0.2038147138964577,0.4211646096066227
153,156,111,109,1.0,7.944271909999159,6.944271909999159,81.95910859073403,436.1149868654478,25.332049473868512,True,survived,0.0,0.0,
151,160,84,102,1.0,1.0,0.0,63.51400827268633,442.4866162564948,25.07313353398387,True,survived,0.0,0.0386674598453301,
151,169,84,108,1.0,1.0,0.0,43.07800776305486,451.9619855868692,30.04011530156045,True,survived,0.0,0.0,
151,173,84,115,1.0,1.0,0.0,30.24726532633313,457.1185976402194,27.599194872999668,True,survived,0.0,0.010632911392405,
154,157,85,91,1.0,1.0,0.0,77.93649423480655,443.193163718527,29.83277462405867,True,survived,0.0,0.0,
154,160,85,102,8.449489742783179,8.719749027788248,0.27025928500506957,74.14400589710709,447.1496623251595,25.09851120600028,True,survived,0.0,0.0159090909090909,
154,169,85,108,1.0,1.0,0.0,55.44648242505072,456.625031655534,32.88794601753841,True,survived,0.0,0.0,
157,171,91,105,1.0,1.0,0.0,57.546832717974496,470.5435543309436,29.408297481516325,True,survived,0.0,0.0,
157,172,91,107,9.680544149919662,9.348469228349536,-0.3320749215701255,62.757070150903054,468.6503846810312,21.756075031018277,True,survived,0.0,0.0,
154,172,85,107,1.0,1.0,0.0,46.31944928939761,461.3402244659603,32.18848675424551,True,survived,0.0,0.0,
156,158,109,89,1.0,57.287141574239676,56.287141574239676,87.55879001944199,442.4908228281101,25.104851615652017,True,separated,,,
156,166,109,121,4.449489742783178,4.155870949147037,-0.2936187936361412,76.29689750461634,449.9785243298537,24.85637723166306,True,survived,0.0,0.0,
156,174,109,110,1.0,10.180339887498947,9.180339887498947,43.97727666863741,466.61137804899545,26.61874915628302,True,survived,0.0,0.0,
157,184,91,122,1.0,1.0,0.0,25.08442702361921,481.51674022472776,32.635331761312976,True,survived,0.0,0.0,
158,172,89,107,1.0,1.0,0.0,51.67430035502386,465.37024327571226,27.32099345011065,True,survived,0.0,0.0,
158,174,89,110,1.0,1.0,0.0,45.51159534078943,468.0635963438454,25.04137527736981,True,survived,0.0,0.0,
158,180,89,114,1.0,1.0,0.0,27.314076776942954,475.349194706007,22.79912375812128,True,survived,0.0,0.0,
160,173,102,115,1.0,1.0,0.0,65.21994043821886,473.0483025305877,24.721548929484133,True,survived,0.0,0.2003040668947168,
160,178,102,120,1.0,1.0,0.0,52.15172887239299,479.9815897015367,28.07941573603784,True,survived,0.0,0.0,
160,183,102,123,4.449489742783178,4.449489742783178,0.0,48.03825047651755,484.7340170682686,24.54711010579281,True,survived,0.0,0.0790759662372279,
160,192,102,133,4.55269276785519,5.0,0.4473072321448104,7.865500168745285,495.9573832219071,23.296316359960496,True,survived,0.0,0.0,
161,163,112,106,1.0,1.0,0.0,84.3420486351591,457.8441378689584,31.98014484502094,True,survived,0.0,0.0,
161,191,112,125,6.28538328578604,1.0,-5.28538328578604,12.813595020332446,493.07881429253183,26.92195406801838,True,survived,0.0,0.0,
162,168,101,94,10.31370849898476,1.0,-9.31370849898476,88.66675525430493,461.7418644277502,27.25683903817476,True,survived,0.0,0.1890389197776012,
162,177,101,129,2.146264369941973,1.0,-1.146264369941973,55.29496015829852,482.4320008539306,20.583256751802555,True,survived,0.0,0.0897920604914933,
163,180,106,114,1.0,1.0,0.0,52.23885198830156,484.0106011229362,25.30690599424961,True,survived,0.0,0.0,
163,182,106,117,1.0,41.23702571520838,40.23702571520838,47.594906285903406,483.8265057503076,34.006173211723066,True,separated,,,
166,174,121,110,1.0,39.791733750379194,38.791733750379194,63.09945376116612,475.551297845589,25.922040230930552,True,separated,,,
166,185,121,127,1.0,1.0,0.0,38.720396277702825,486.51282192717554,26.20902009584907,True,survived,0.0,0.0317316409791477,
169,184,108,122,1.0,1.0,0.0,60.18914090840797,494.9486081617348,35.847133923424934,True,survived,0.0,0.0,
169,193,108,135,1.0,1.0,0.0,30.81128398344834,507.2835070881288,34.61844481605105,True,survived,0.0,0.0,
170,185,103,127,6.117215614703381,6.817337799805944,0.700122185102563,64.40320447814128,496.7323664068733,27.937355653723827,True,survived,0.032526149878206,0.4937804218496484,0.3975584311702162
170,190,103,152,1.0,103.52897340061072,102.52897340061072,45.948712122240885,504.5613698671016,28.15300368695388,True,separated,,,
168,187,94,131,3.16227766016838,27.225887597067455,24.063609936899077,31.022205145330418,494.7185895017302,29.130982760044088,True,separated,,,
166,188,121,128,9.498655478055456,5.414213562373095,-4.084441915682361,33.01316806603089,492.9567826093886,19.98696843347328,True,survived,0.0,0.0,
172,178,107,120,1.0,1.0,0.0,78.12216522253472,494.1721518423375,27.96013377055607,True,survived,0.0,0.0,
172,180,107,114,2.863703305156273,1.8284271247461903,-1.0352761804100825,74.98729118622656,496.7763968587592,26.33019050649456,True,survived,0.0,0.0,
172,195,107,141,6.071067811865476,5.6332495807108,-0.4378182311546768,34.41612046244283,519.770057965807,26.910128038865288,True,survived,0.0,0.0,
172,200,107,143,8.018397960625059,7.613903745752154,-0.40449421487290493,28.36575294831994,521.4609478694834,24.049304838101826,True,survived,0.0,0.0,
171,172,105,107,1.0,1.0,0.0,87.05728582039698,488.69061507837694,28.701672171559103,True,survived,0.0,0.0,
171,196,105,137,7.324233081729782,6.834654549917682,-0.4895785318121,36.55340731325772,520.7205900322205,34.34612697520826,True,survived,0.0,0.0,
171,201,105,145,6.211102550927978,5.708203932499369,-0.5028986184286088,28.975338168344145,524.8260448491163,33.04244103589204,True,survived,0.0,0.0,
173,192,115,133,1.0,1.0,0.0,49.467411932646925,510.5893646056318,24.9777376261388,True,survived,0.0,0.0,
173,193,115,135,1.0,1.0,0.0,45.26591535414068,512.440119141479,30.08247008509303,True,survived,0.0,0.0,
173,197,115,148,7.0990195135927845,7.152147760599405,0.053128247006620555,31.09660758867105,521.5413185117909,30.67967296835918,True,survived,0.0,0.0099896658629004,
177,183,129,123,6.330293345472711,68.50412334192166,62.173829996448944,84.9885786903949,507.55964822820647,27.151532118863187,True,separated,,,
177,185,129,127,1.0,1.0,0.0,81.95603769949328,509.0873915973213,24.364891498481366,True,survived,0.0,0.1748577340920848,
177,188,129,128,1.0,62.156692209743596,61.156692209743596,70.948222897548,515.5313522795343,24.888371552065365,True,separated,,,
174,178,110,120,1.0,1.0,0.0,82.50777683642423,496.8655049104706,27.11633893217439,True,survived,0.0,0.0,
