bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
23,31,35.34718065008779,34.82467772811083,1.0,24.7660229,2.0,136.28002342367228,87.89147673601364,2661,0.0404216172114784,2658,3,0,0.9988726042841036,0.0011273957158962,0.0,True,1633.0,22.79912375812128,0.6498081790920515,1929,29,0.0148110316649642,,0.3090169943749474,0.393529818721632,,intact
23,40,35.34718065008779,35.94981371345634,1.0,24.7660229,2.0,142.68349190921475,77.8102485010764,2746,0.0417128000235699,2745,1,0,0.9996358339402768,0.0003641660597232,0.0,True,2073.0,25.68767007844421,0.7205821313437845,2082,253,0.1083511777301927,,0.3090169943749474,0.3660254037844386,,intact
21,33,35.90351208615431,33.01595501479054,1.0,24.7660229,2.0,133.3929759575207,77.23910821619887,2551,0.0387506747487716,2487,60,4,0.9749117992943944,0.0235201881615052,0.0015680125441003,True,1899.0,24.585981246698665,0.7134698592688802,2074,241,0.1041036717062635,0.459669602148235,0.3090169943749474,0.4211646096066227,0.1506526077732876,intact
21,42,35.90351208615431,35.10664115735828,1.0,24.7660229,2.0,138.04821096986694,67.18463420167753,2752,0.0418039423397176,2702,28,22,0.9818313953488372,0.0101744186046511,0.0079941860465116,True,2259.0,26.81533204883324,0.7552534623288696,2532,441,0.148335015136226,0.4340578300578996,0.304845440523399,0.4241077963657325,0.1292123895345006,intact
21,69,35.90351208615431,34.50568797903108,4.0,99.0640916,5.0,165.61208258603207,10.335829739111064,4512,0.0685390217430254,4504,8,0,0.99822695035461,0.00177304964539,0.0,True,3928.0,35.35988168715967,1.0044108342211877,3928,16,0.0040567951318458,,0.2817290466902531,0.4181390061939277,,intact
22,37,33.202084155162524,39.5353839422145,1.0,24.7660229,2.0,124.75197334848076,83.1187649042982,2824,0.0428976501334893,2804,20,0,0.9929178470254958,0.0070821529745042,0.0,True,2919.0,30.481905415680384,0.8381349038675046,3085,12,0.0038747174685179,,0.3090169943749474,0.4176890859898589,,intact
24,35,40.68545575459934,32.74731308318247,5.196152422706632,128.68802989264293,6.196152422706632,123.40097043185716,76.5419205244759,5114,0.0776836341298386,2540,1076,1498,0.496675791943684,0.2104028157997653,0.2929213922565507,False,972.0,17.58969042850512,0.4790692413454269,1004,477,0.3220796758946657,0.380665477567095,0.1454826884249362,0.337386354243376,0.2351827891421587,cohesive
25,27,36.72730441177014,34.56666801426126,1.0,24.7660229,2.0,129.48352033332813,75.10754311277708,2478,0.0376417765689754,2455,14,9,0.9907183212267958,0.0056497175141242,0.0036319612590799,True,2582.0,28.668381993522893,0.8042301759315427,2586,53,0.0200833649109511,0.4142135623730951,0.3090169943749474,0.4142135623730951,0.1051965679981477,intact
25,49,36.72730441177014,33.9620820039768,1.0,24.7660229,2.0,146.00361191238517,42.60696072030539,2722,0.0413482307589794,2652,42,28,0.9742836149889786,0.0154298310066127,0.0102865540044085,True,1590.0,22.496949104983702,0.6365014677782584,1936,1067,0.3553113553113553,0.4380497392704112,0.304845440523399,0.4176890859898589,0.1332042987470121,intact
25,57,36.72730441177014,35.35361230790185,1.0,24.7660229,2.0,153.1130692064149,32.54936465434691,2996,0.0455103965297216,2931,55,10,0.9783044058744992,0.0183578104138851,0.0033377837116154,True,1750.0,23.60174359706574,0.6548680197521535,1833,588,0.2428748451053283,0.4303862075218683,0.3090169943749474,0.4211646096066227,0.1213692131469209,intact
20,25,37.807394926395375,36.72730441177014,10.6619037896906,264.0529534130742,11.6619037896906,120.7748399424054,88.91469960204269,9273,0.1408604496061779,5102,2877,1294,0.5501995039361588,0.3102555807182142,0.1395449153456271,True,1.0,0.5641895835477563,0.0151389779138442,792,249,0.239193083573487,0.3714646446291267,0.1690342619244982,0.3322286592842691,0.2024303827046285,cohesive
