Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
117.0000000	868.6718750	328.4348145	471.7358704	25.1830695	-9.1859531	-6.5164324	0.9993632	-0.0340289	-0.0107378	0.0341877	0.9993034	0.0149629	0.0102212	-0.0153205	0.9998304	0.0000000	78.3006363	10.0000000	2.0000000	0.0004723	2.0000000
118.0000000	442.9707642	165.5104828	232.6498566	31.2541504	-27.6947484	-3.2015593	0.9994384	-0.0326526	0.0075357	0.0324976	0.9992747	0.0198475	-0.0081783	-0.0195915	0.9997746	0.0000000	64.9164734	9.0000000	2.0000000	0.0009704	2.0000000
119.0000000	446.4344482	150.2720032	364.8910828	31.9266993	-24.9941601	-2.9385532	0.9995740	-0.0256866	-0.0138549	0.0260652	0.9992716	0.0278735	0.0131288	-0.0282227	0.9995154	0.0000000	60.7768593	8.0000000	2.0000000	0.0009909	2.0000000
120.0000000	305.7533875	455.8920593	251.6517181	22.2335657	-32.0274449	-8.9784790	0.9990669	-0.0377851	-0.0209209	0.0383391	0.9989069	0.0267427	0.0198876	-0.0275199	0.9994234	0.0000000	69.8480911	10.0000000	2.0000000	0.0007706	2.0000000
121.0000000	1055.8093262	392.0427856	161.3950195	23.1678385	-8.4751668	-7.5594801	0.9994881	-0.0302526	-0.0104071	0.0304443	0.9993601	0.0187767	0.0098324	-0.0190839	0.9997695	0.0000000	81.3927841	13.0000000	2.0000000	0.0007369	2.0000000
122.0000000	503.7122192	387.3455200	466.1951599	-6.3024231	32.1274085	3.4294571	0.8740872	-0.1820660	-0.4503593	0.1682698	0.9831891	-0.0708831	0.4556938	-0.0138239	0.8900292	0.0000000	825.9312134	100.0000000	1.0000000	0.0130587	2.0000000
123.0000000	479.8620911	390.4312439	262.5110474	23.3732288	-26.0501504	-7.4821714	0.9996139	-0.0230350	0.0155353	0.0224149	0.9989888	0.0389738	-0.0164174	-0.0386106	0.9991195	0.0000000	82.9096909	18.0000000	2.0000000	0.0009523	2.0000000
124.0000000	1111.1041260	458.1116943	328.3771362	20.7401595	-3.6844133	-8.7585033	0.9995934	-0.0267830	0.0097791	0.0266413	0.9995421	0.0143473	-0.0101589	-0.0140810	0.9998493	0.0000000	77.3284607	12.0000000	2.0000000	0.0009305	2.0000000
125.0000000	454.8078918	463.1444092	376.4492798	21.5592854	-25.4090207	-8.7735029	0.9997770	-0.0211195	-0.0000915	0.0211186	0.9996751	0.0142712	-0.0002099	-0.0142700	0.9998982	0.0000000	81.7953873	11.0000000	2.0000000	0.0009811	2.0000000
126.0000000	954.8424683	174.6781006	177.0060425	30.3107011	-11.3911222	-3.6989538	0.8870171	0.4385723	0.1444127	-0.4394686	0.8978410	-0.0273664	-0.1416618	-0.0391904	0.9891390	0.0000000	89.6439362	12.0000000	2.0000000	0.0008258	2.0000000
127.0000000	315.3236389	471.4226685	359.2136230	9.9903705	-34.8816223	34.1368797	0.9406403	0.1683409	0.2947155	0.0729419	0.7477738	-0.6599347	-0.3314745	0.6422582	0.6911071	0.0000000	99.1563568	100.0000000	1.0000000	0.0071990	2.0000000
128.0000000	1190.3020020	447.5940552	364.3180237	22.0552807	-0.9546227	-7.7406046	0.9997669	0.0196153	0.0090260	-0.0194507	0.9996491	-0.0179811	-0.0093756	0.0178013	0.9997976	0.0000000	100.7504807	26.0000000	2.0000000	0.0009417	2.0000000
129.0000000	302.9108582	379.5829163	477.3233948	41.3865929	-41.3030542	-28.3085411	0.5465165	0.7802757	0.3041210	-0.8363024	0.5275006	0.1494705	-0.0437958	-0.3360252	0.9408342	0.0000000	115.7425232	100.0000000	1.0000000	0.0088122	2.0000000
130.0000000	239.8433075	244.9911804	476.5993652	-13.9356666	-34.0729454	-58.0127176	0.4566965	0.1617720	0.8747903	-0.8058999	-0.3412210	0.4838321	0.3767674	-0.9259579	-0.0254624	0.0000000	4069.8442383	100.0000000	1.0000000	0.3298733	2.0000000
131.0000000	488.3316345	144.0707397	288.0727844	12.3366434	-16.8363985	3.3308464	0.9491127	-0.2006215	-0.2427675	0.2408921	0.9590051	0.1492655	0.2028694	-0.2001505	0.9585321	0.0000000	562.2214355	100.0000000	1.0000000	0.0226754	2.0000000
132.0000000	227.6917877	186.9223022	436.9670410	-10.9800630	15.3659825	-51.0351012	0.0384906	0.9586415	0.2820017	0.2651187	-0.2818939	0.9220889	0.9634472	0.0392721	-0.2650041	0.0000000	3938.6745605	100.0000000	1.0000000	0.0202034	2.0000000
133.0000000	571.6425781	210.0440979	368.3735352	29.3715494	-20.9874877	-4.2252797	0.9992453	-0.0335392	-0.0195930	0.0334823	0.9994341	-0.0032284	0.0196902	0.0025700	0.9998028	0.0000000	79.5839081	12.0000000	2.0000000	0.0006925	2.0000000
134.0000000	618.0413818	191.8394470	275.5741882	30.2669754	-20.9730065	-3.9859827	0.9995822	-0.0288779	0.0011953	0.0288505	0.9994079	0.0187486	-0.0017360	-0.0187063	0.9998235	0.0000000	82.6287384	14.0000000	2.0000000	0.0007245	2.0000000
135.0000000	338.5352783	155.1605225	267.0902100	31.4515480	-30.1880411	-3.0569490	0.9987012	-0.0508373	0.0033870	0.0507834	0.9986051	0.0144529	-0.0041170	-0.0142621	0.9998898	0.0000000	66.1809387	8.0000000	2.0000000	0.0009376	2.0000000
136.0000000	1071.9411621	404.9923401	301.2697754	22.4929510	-5.4611111	-7.7471854	0.9992375	-0.0390119	0.0015901	0.0389939	0.9991884	0.0101020	-0.0019829	-0.0100323	0.9999477	0.0000000	81.7403641	13.0000000	2.0000000	0.0009966	2.0000000
137.0000000	991.5634155	369.1336060	366.6751709	23.6835405	-6.9451589	-7.1635725	0.9992613	-0.0382484	0.0037269	0.0382022	0.9992007	0.0117729	-0.0041742	-0.0116218	0.9999238	0.0000000	81.1500778	12.0000000	2.0000000	0.0008025	2.0000000
138.0000000	611.2963867	301.6131897	147.4990845	26.5037188	-23.5929459	-5.8373827	0.9993358	-0.0356351	-0.0076172	0.0356725	0.9993518	0.0048364	0.0074399	-0.0051049	0.9999593	0.0000000	78.0537949	14.0000000	2.0000000	0.0007676	2.0000000
139.0000000	817.7368774	277.8775330	199.6919708	27.2155539	-15.8189227	-5.5882269	0.9998683	-0.0159151	0.0031642	0.0158742	0.9997953	0.0125468	-0.0033632	-0.0124949	0.9999163	0.0000000	85.4681625	15.0000000	2.0000000	0.0008152	2.0000000
140.0000000	944.4600220	458.4063110	350.2242737	20.8494413	-8.9833054	-8.8070090	0.9997690	-0.0209065	-0.0049907	0.0209636	0.9997122	0.0116649	0.0047454	-0.0117668	0.9999195	0.0000000	79.3129959	11.0000000	2.0000000	0.0009211	2.0000000
