b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
40,52,67,60,1.0,1.0,0.0,67.89704614935678,488.3020548503185,23.24159798408648,True,survived,0.0,0.0,
40,54,67,57,4.841619252963779,1.0,-3.8416192529637794,67.12720951632944,490.9216526174351,20.935919212565757,True,survived,0.0,0.0,
41,46,55,58,1.0,47.00030488073476,46.00030488073476,83.90301616108887,487.7351872851286,32.33648057710907,True,separated,,,
44,45,77,72,2.0,1.0,-1.0,89.69054455265284,488.8010096960394,26.081185302335488,True,survived,0.0097529258777633,0.0903282021492884,0.4241077963657325
44,61,77,52,1.0,1.0,0.0,56.77807828395044,507.0781107205895,36.5070334792014,True,survived,0.0,0.0966559780119102,
44,67,77,70,1.0,1.0,0.0,39.751284999443925,515.4314596962879,36.98347713414395,True,survived,0.0,0.0672599337748344,
41,69,55,61,1.0,3.685557720282968,2.685557720282968,25.799151003483964,515.2600549471719,32.17364993080032,True,survived,0.0,0.0,
43,51,59,51,1.0,58.61239160625452,57.61239160625452,77.27691681366268,492.8042198845847,26.84499175488981,True,separated,,,
45,67,72,70,1.0,1.0,0.0,42.61012346184263,515.6290294784435,32.019933532067014,True,survived,0.0,0.0098392915710068,
45,70,72,78,1.0,4.766114533138578,3.7661145331385777,34.91202079569325,517.5517094625577,26.25755535982149,True,survived,0.0,0.0,
46,69,58,61,1.0,41.37398090299473,40.37398090299473,39.14841088181861,519.2511954723062,30.90193616185517,True,separated,,,
52,54,60,57,1.0,1.0,0.0,85.70305798603347,503.7233902296937,26.809396170055734,True,survived,0.0,0.0,
52,78,60,94,8.797958971132712,1.0,-7.7979589711327115,31.073203943565947,535.886789569828,23.77642441290137,True,survived,0.0,0.0,
54,78,57,94,1.0,29.254515431328187,28.254515431328187,24.11479593590361,538.5063873369446,26.49889825863412,True,separated,,,
57,59,54,48,1.0,1.0,0.0,81.93880371825583,512.1423797728455,28.21512050914652,True,survived,0.0,0.0,
57,73,54,86,1.0,24.08195298956103,23.08195298956103,45.96612392663192,531.6219518358272,24.650630270337032,True,separated,,,
59,87,48,98,4.123105625617661,15.411981808649635,11.288876183031974,10.43540221390404,555.0317467932009,28.92262748940701,True,separated,,,
59,73,48,86,1.0,4.0197648378370845,3.0197648378370845,56.9288089314402,536.5128637556737,30.05070959400816,True,survived,0.0,0.0,
60,82,49,109,1.0,47.37297158769995,46.37297158769995,21.167676607370517,547.4645323158079,32.0646367884254,True,separated,,,
61,76,52,83,1.0,37.34372506019738,36.34372506019738,58.74892923164539,543.4956231770805,30.4557877642258,True,separated,,,
67,99,70,104,4.0,1.0,-3.0,15.574130843848817,578.1931461580484,29.52711936944413,True,survived,0.0,0.001810282404055,
67,74,70,88,1.0,23.72431874765769,22.72431874765769,78.27582974919378,549.1593287341547,37.48359424621993,True,separated,,,
67,86,70,110,1.0,23.87035718447794,22.87035718447794,42.810501384920286,566.6007773988324,35.84269382507095,True,separated,,,
69,81,61,82,1.0,1.0,0.0,70.96325451632725,558.214699433084,31.90041858862637,True,survived,0.0,0.0034791252485089,
69,83,61,81,1.0,1.0,0.0,65.43694083333473,561.355263883986,29.607860891157934,True,survived,0.0,0.0,
69,90,61,95,7.385164807134505,19.969604974939045,12.58444016780454,47.484350884096735,574.5241434668228,22.630965663659147,True,separated,,,
70,72,78,71,1.0,23.018230743605322,22.018230743605322,80.53829429244568,551.5632013610227,27.85177180414018,True,separated,,,
70,74,78,88,1.0,12.754559354757,11.754559354757,82.27924912537486,551.0820087182689,26.582850624566497,True,separated,,,
73,83,86,81,1.0,39.04701382675823,38.04701382675823,73.26313742972663,565.9634502261389,28.801311834618897,True,separated,,,
73,87,86,98,1.0,14.291302850505232,13.291302850505232,57.3609369855608,574.5113188561826,26.081185302335488,True,separated,,,
70,91,78,114,1.0,1.0,0.0,40.11916646711221,572.7929217277108,25.313194205551596,True,survived,0.0,0.0,
