bond_id;labelA;labelB;cx_A;cy_A;cz_A;cx_B;cy_B;cz_B;dist_vox;dist_um
0;1;2;164.40;278.50;36.96;174.12;345.36;41.14;67.695;1676.5
1;1;3;164.40;278.50;36.96;221.98;303.60;69.34;70.669;1750.2
2;1;10;164.40;278.50;36.96;159.77;272.88;103.70;67.133;1662.6
3;2;3;174.12;345.36;41.14;221.98;303.60;69.34;69.501;1721.3
4;2;4;174.12;345.36;41.14;210.83;397.02;67.77;68.742;1702.5
5;3;7;221.98;303.60;69.34;293.85;291.62;81.42;73.847;1828.9
6;3;10;221.98;303.60;69.34;159.77;272.88;103.70;77.426;1917.5
7;3;12;221.98;303.60;69.34;238.11;240.95;102.13;72.526;1796.2
8;3;13;221.98;303.60;69.34;256.66;355.17;104.94;71.619;1773.7
9;3;27;221.98;303.60;69.34;210.43;298.70;140.45;72.210;1788.4
10;4;13;210.83;397.02;67.77;256.66;355.17;104.94;72.333;1791.4
11;4;19;210.83;397.02;67.77;182.10;362.45;123.92;71.924;1781.3
12;4;22;210.83;397.02;67.77;232.89;419.69;130.48;70.233;1739.4
13;5;8;199.38;177.22;69.14;267.50;179.97;82.94;69.561;1722.7
14;5;12;199.38;177.22;69.14;238.11;240.95;102.13;81.552;2019.7
15;5;20;199.38;177.22;69.14;176.58;210.26;127.02;70.434;1744.4
16;5;25;199.38;177.22;69.14;219.31;154.16;137.54;74.886;1854.6
17;6;7;339.79;339.19;64.69;293.85;291.62;81.42;68.213;1689.4
18;6;9;339.79;339.19;64.69;370.98;280.34;98.17;74.548;1846.3
19;6;14;339.79;339.19;64.69;387.30;369.72;105.85;69.885;1730.8
20;6;17;339.79;339.19;64.69;317.29;392.08;108.85;72.483;1795.1
21;6;23;339.79;339.19;64.69;329.26;327.59;131.53;68.655;1700.3
22;7;9;293.85;291.62;81.42;370.98;280.34;98.17;79.730;1974.6
23;7;12;293.85;291.62;81.42;238.11;240.95;102.13;78.120;1934.7
24;7;13;293.85;291.62;81.42;256.66;355.17;104.94;77.295;1914.3
25;7;16;293.85;291.62;81.42;312.54;228.23;106.60;70.727;1751.6
26;7;23;293.85;291.62;81.42;329.26;327.59;131.53;71.130;1761.6
27;7;28;293.85;291.62;81.42;279.04;285.61;152.99;73.328;1816.0
28;8;11;267.50;179.97;82.94;296.50;116.94;96.49;70.691;1750.7
29;8;12;267.50;179.97;82.94;238.11;240.95;102.13;70.369;1742.8
30;8;16;267.50;179.97;82.94;312.54;228.23;106.60;70.126;1736.7
31;8;25;267.50;179.97;82.94;219.31;154.16;137.54;77.268;1913.6
32;9;16;370.98;280.34;98.17;312.54;228.23;106.60;78.748;1950.3
33;9;18;370.98;280.34;98.17;387.91;205.21;104.62;77.289;1914.1
34;9;21;370.98;280.34;98.17;434.24;258.86;129.04;73.601;1822.8
35;9;23;370.98;280.34;98.17;329.26;327.59;131.53;71.316;1766.2
36;9;32;370.98;280.34;98.17;343.38;260.63;162.33;72.569;1797.2
37;10;20;159.77;272.88;103.70;176.58;210.26;127.02;68.903;1706.4
38;10;27;159.77;272.88;103.70;210.43;298.70;140.45;67.701;1676.7
39;10;33;159.77;272.88;103.70;161.15;259.90;173.19;70.712;1751.2
40;11;24;296.50;116.94;96.49;337.44;166.49;130.41;72.680;1800.0
41;11;38;296.50;116.94;96.49;299.44;117.44;167.31;70.883;1755.5
42;12;16;238.11;240.95;102.13;312.54;228.23;106.60;75.636;1873.2
43;12;20;238.11;240.95;102.13;176.58;210.26;127.02;73.127;1811.1
44;12;27;238.11;240.95;102.13;210.43;298.70;140.45;74.624;1848.1
45;12;28;238.11;240.95;102.13;279.04;285.61;152.99;79.091;1958.8
46;12;35;238.11;240.95;102.13;230.72;238.82;171.93;70.222;1739.1
47;13;17;256.66;355.17;104.94;317.29;392.08;108.85;71.094;1760.7
48;13;19;256.66;355.17;104.94;182.10;362.45;123.92;77.283;1914.0
49;13;22;256.66;355.17;104.94;232.89;419.69;130.48;73.345;1816.5
50;13;36;256.66;355.17;104.94;245.91;345.84;174.43;70.931;1756.7
51;14;17;387.30;369.72;105.85;317.29;392.08;108.85;73.556;1821.7
52;14;23;387.30;369.72;105.85;329.26;327.59;131.53;76.173;1886.5
53;14;26;387.30;369.72;105.85;415.06;428.12;138.80;72.576;1797.4
54;14;29;387.30;369.72;105.85;415.88;326.03;160.74;75.746;1875.9
55;14;37;387.30;369.72;105.85;375.66;384.01;175.23;71.786;1777.8
56;15;17;358.30;448.70;103.67;317.29;392.08;108.85;70.098;1736.0
57;15;26;358.30;448.70;103.67;415.06;428.12;138.80;69.853;1730.0
58;15;31;358.30;448.70;103.67;319.82;449.92;162.09;69.963;1732.7
59;16;18;312.54;228.23;106.60;387.91;205.21;104.62;78.837;1952.5
60;16;24;312.54;228.23;106.60;337.44;166.49;130.41;70.700;1751.0
61;16;28;312.54;228.23;106.60;279.04;285.61;152.99;81.029;2006.8
62;16;30;312.54;228.23;106.60;277.22;186.24;163.23;78.848;1952.7
63;16;32;312.54;228.23;106.60;343.38;260.63;162.33;71.457;1769.7
64;17;23;317.29;392.08;108.85;329.26;327.59;131.53;69.406;1718.9
65;17;31;317.29;392.08;108.85;319.82;449.92;162.09;78.649;1947.8
66;17;39;317.29;392.08;108.85;305.92;379.07;174.08;67.486;1671.4
67;18;21;387.91;205.21;104.62;434.24;258.86;129.04;74.975;1856.8
68;18;24;387.91;205.21;104.62;337.44;166.49;130.41;68.638;1699.9
69;18;34;387.91;205.21;104.62;393.59;217.40;172.65;69.338;1717.2
70;19;22;182.10;362.45;123.92;232.89;419.69;130.48;76.801;1902.1
71;19;27;182.10;362.45;123.92;210.43;298.70;140.45;71.700;1775.7
72;19;46;182.10;362.45;123.92;197.29;393.82;186.60;71.724;1776.3
73;19;47;182.10;362.45;123.92;163.97;332.07;189.98;74.939;1855.9
74;20;25;176.58;210.26;127.02;219.31;154.16;137.54;71.307;1766.0
75;20;33;176.58;210.26;127.02;161.15;259.90;173.19;69.527;1721.9
76;20;35;176.58;210.26;127.02;230.72;238.82;171.93;75.920;1880.2
77;20;45;176.58;210.26;127.02;183.05;190.98;195.87;71.792;1778.0
78;21;29;434.24;258.86;129.04;415.88;326.03;160.74;76.516;1895.0
79;21;34;434.24;258.86;129.04;393.59;217.40;172.65;72.621;1798.5
80;21;41;434.24;258.86;129.04;492.28;253.14;171.47;72.125;1786.3
81;21;51;434.24;258.86;129.04;429.78;268.19;198.39;70.120;1736.6
82;22;46;232.89;419.69;130.48;197.29;393.82;186.60;71.313;1766.1
83;22;49;232.89;419.69;130.48;257.27;436.14;195.28;71.163;1762.4
84;23;28;329.26;327.59;131.53;279.04;285.61;152.99;68.880;1705.9
85;23;32;329.26;327.59;131.53;343.38;260.63;162.33;75.039;1858.4
86;23;39;329.26;327.59;131.53;305.92;379.07;174.08;70.752;1752.3
87;23;50;329.26;327.59;131.53;354.70;322.38;195.79;69.307;1716.5
88;24;30;337.44;166.49;130.41;277.22;186.24;163.23;71.367;1767.5
89;24;38;337.44;166.49;130.41;299.44;117.44;167.31;72.193;1787.9
90;24;40;337.44;166.49;130.41;370.61;118.50;171.49;71.352;1767.1
91;24;48;337.44;166.49;130.41;340.78;179.04;198.82;69.628;1724.4
92;25;30;219.31;154.16;137.54;277.22;186.24;163.23;71.016;1758.8
93;25;45;219.31;154.16;137.54;183.05;190.98;195.87;77.926;1929.9
94;25;52;219.31;154.16;137.54;242.90;137.02;200.97;69.808;1728.9
95;26;37;415.06;428.12;138.80;375.66;384.01;175.23;69.465;1720.4
96;26;44;415.06;428.12;138.80;451.14;383.99;181.40;71.161;1762.4
97;27;28;210.43;298.70;140.45;279.04;285.61;152.99;70.969;1757.6
98;27;33;210.43;298.70;140.45;161.15;259.90;173.19;70.752;1752.3
99;27;35;210.43;298.70;140.45;230.72;238.82;171.93;70.627;1749.2
100;27;36;210.43;298.70;140.45;245.91;345.84;174.43;68.090;1686.3
101;27;47;210.43;298.70;140.45;163.97;332.07;189.98;75.672;1874.1
102;28;32;279.04;285.61;152.99;343.38;260.63;162.33;69.640;1724.7
103;28;35;279.04;285.61;152.99;230.72;238.82;171.93;69.887;1730.8
104;28;36;279.04;285.61;152.99;245.91;345.84;174.43;72.013;1783.5
105;28;54;279.04;285.61;152.99;292.37;304.82;218.47;69.529;1721.9
106;29;37;415.88;326.03;160.74;375.66;384.01;175.23;72.040;1784.2
107;29;42;415.88;326.03;160.74;487.87;321.66;175.24;73.569;1822.0
108;29;44;415.88;326.03;160.74;451.14;383.99;181.40;70.919;1756.4
109;29;50;415.88;326.03;160.74;354.70;322.38;195.79;70.603;1748.6
110;29;51;415.88;326.03;160.74;429.78;268.19;198.39;70.406;1743.7
111;29;59;415.88;326.03;160.74;442.26;328.50;227.42;71.748;1776.9
112;30;35;277.22;186.24;163.23;230.72;238.82;171.93;70.729;1751.7
113;30;38;277.22;186.24;163.23;299.44;117.44;167.31;72.418;1793.5
114;30;48;277.22;186.24;163.23;340.78;179.04;198.82;73.200;1812.9
115;30;52;277.22;186.24;163.23;242.90;137.02;200.97;70.885;1755.5
116;30;53;277.22;186.24;163.23;299.43;235.47;212.43;73.057;1809.3
117;31;39;319.82;449.92;162.09;305.92;379.07;174.08;73.186;1812.5
118;31;49;319.82;449.92;162.09;257.27;436.14;195.28;72.134;1786.5
119;31;58;319.82;449.92;162.09;320.77;417.61;226.50;72.066;1784.8
120;32;34;343.38;260.63;162.33;393.59;217.40;172.65;67.060;1660.8
121;32;50;343.38;260.63;162.33;354.70;322.38;195.79;71.135;1761.7
122;32;53;343.38;260.63;162.33;299.43;235.47;212.43;71.236;1764.2
123;32;61;343.38;260.63;162.33;365.68;267.27;234.40;75.738;1875.7
124;33;35;161.15;259.90;173.19;230.72;238.82;171.93;72.706;1800.6
125;33;45;161.15;259.90;173.19;183.05;190.98;195.87;75.783;1876.8
126;33;47;161.15;259.90;173.19;163.97;332.07;189.98;74.159;1836.6
127;33;55;161.15;259.90;173.19;219.68;292.95;218.68;81.166;2010.2
128;33;64;161.15;259.90;173.19;155.37;264.68;242.74;69.954;1732.5
129;34;43;393.59;217.40;172.65;437.63;152.03;180.78;79.241;1962.5
130;34;48;393.59;217.40;172.65;340.78;179.04;198.82;70.314;1741.4
131;34;51;393.59;217.40;172.65;429.78;268.19;198.39;67.473;1671.0
132;34;68;393.59;217.40;172.65;404.80;207.63;244.58;73.459;1819.3
133;35;45;230.72;238.82;171.93;183.05;190.98;195.87;71.643;1774.3
134;35;55;230.72;238.82;171.93;219.68;292.95;218.68;72.369;1792.3
135;35;63;230.72;238.82;171.93;239.75;208.12;232.12;68.162;1688.1
136;36;39;245.91;345.84;174.43;305.92;379.07;174.08;68.597;1698.9
137;36;46;245.91;345.84;174.43;197.29;393.82;186.60;69.374;1718.1
138;36;54;245.91;345.84;174.43;292.37;304.82;218.47;76.036;1883.1
139;36;55;245.91;345.84;174.43;219.68;292.95;218.68;73.779;1827.2
140;36;66;245.91;345.84;174.43;267.23;366.51;243.18;74.888;1854.7
141;37;39;375.66;384.01;175.23;305.92;379.07;174.08;69.923;1731.7
142;37;44;375.66;384.01;175.23;451.14;383.99;181.40;75.733;1875.6
143;37;50;375.66;384.01;175.23;354.70;322.38;195.79;68.272;1690.8
144;37;57;375.66;384.01;175.23;389.74;437.95;226.18;75.515;1870.2
145;37;58;375.66;384.01;175.23;320.77;417.61;226.50;82.279;2037.7
146;38;40;299.44;117.44;167.31;370.61;118.50;171.49;71.300;1765.8
147;38;48;299.44;117.44;167.31;340.78;179.04;198.82;80.607;1996.3
148;38;52;299.44;117.44;167.31;242.90;137.02;200.97;68.652;1700.2
149;38;60;299.44;117.44;167.31;331.87;113.18;230.70;71.331;1766.6
150;39;49;305.92;379.07;174.08;257.27;436.14;195.28;77.929;1930.0
151;39;50;305.92;379.07;174.08;354.70;322.38;195.79;77.883;1928.9
152;39;58;305.92;379.07;174.08;320.77;417.61;226.50;66.733;1652.7
153;40;43;370.61;118.50;171.49;437.63;152.03;180.78;75.519;1870.3
154;40;48;370.61;118.50;171.49;340.78;179.04;198.82;72.813;1803.3
155;40;60;370.61;118.50;171.49;331.87;113.18;230.70;70.954;1757.2
156;41;42;492.28;253.14;171.47;487.87;321.66;175.24;68.770;1703.2
157;41;51;492.28;253.14;171.47;429.78;268.19;198.39;69.695;1726.1
158;41;56;492.28;253.14;171.47;479.07;203.93;212.83;65.625;1625.3
159;41;62;492.28;253.14;171.47;490.23;279.20;236.04;69.655;1725.1
160;42;44;487.87;321.66;175.24;451.14;383.99;181.40;72.610;1798.2
161;42;59;487.87;321.66;175.24;442.26;328.50;227.42;69.637;1724.6
162;42;62;487.87;321.66;175.24;490.23;279.20;236.04;74.193;1837.5
163;43;56;437.63;152.03;180.78;479.07;203.93;212.83;73.742;1826.3
164;43;67;437.63;152.03;180.78;398.02;136.28;246.65;78.462;1943.2
165;43;68;437.63;152.03;180.78;404.80;207.63;244.58;90.779;2248.2
166;44;59;451.14;383.99;181.40;442.26;328.50;227.42;72.638;1799.0
167;44;65;451.14;383.99;181.40;444.59;396.45;250.01;70.041;1734.6
168;45;52;183.05;190.98;195.87;242.90;137.02;200.97;80.746;1999.8
169;45;63;183.05;190.98;195.87;239.75;208.12;232.12;69.439;1719.7
170;46;47;197.29;393.82;186.60;163.97;332.07;189.98;70.245;1739.7
171;46;49;197.29;393.82;186.60;257.27;436.14;195.28;73.920;1830.7
172;46;70;197.29;393.82;186.60;219.72;416.68;251.52;72.388;1792.8
173;47;55;163.97;332.07;189.98;219.68;292.95;218.68;73.882;1829.8
174;47;72;163.97;332.07;189.98;171.95;363.41;255.53;73.093;1810.2
175;48;53;340.78;179.04;198.82;299.43;235.47;212.43;71.267;1765.0
176;48;60;340.78;179.04;198.82;331.87;113.18;230.70;73.713;1825.6
177;48;68;340.78;179.04;198.82;404.80;207.63;244.58;83.724;2073.5
178;48;75;340.78;179.04;198.82;336.55;207.06;264.20;71.256;1764.7
179;49;58;257.27;436.14;195.28;320.77;417.61;226.50;73.148;1811.6
180;49;70;257.27;436.14;195.28;219.72;416.68;251.52;70.372;1742.8
181;50;54;354.70;322.38;195.79;292.37;304.82;218.47;68.612;1699.3
182;50;61;354.70;322.38;195.79;365.68;267.27;234.40;68.177;1688.5
183;50;69;354.70;322.38;195.79;384.66;355.13;249.87;69.959;1732.6
184;51;56;429.78;268.19;198.39;479.07;203.93;212.83;82.262;2037.3
185;51;59;429.78;268.19;198.39;442.26;328.50;227.42;68.084;1686.2
186;51;61;429.78;268.19;198.39;365.68;267.27;234.40;73.537;1821.2
187;51;62;429.78;268.19;198.39;490.23;279.20;236.04;72.055;1784.5
188;51;73;429.78;268.19;198.39;427.95;271.00;267.79;69.478;1720.7
189;52;63;242.90;137.02;200.97;239.75;208.12;232.12;77.682;1923.9
190;52;71;242.90;137.02;200.97;284.16;156.81;257.16;72.461;1794.6
191;52;74;242.90;137.02;200.97;213.83;151.18;262.68;69.670;1725.4
192;53;54;299.43;235.47;212.43;292.37;304.82;218.47;69.971;1732.9
193;53;61;299.43;235.47;212.43;365.68;267.27;234.40;76.695;1899.4
194;53;63;299.43;235.47;212.43;239.75;208.12;232.12;68.542;1697.5
195;53;75;299.43;235.47;212.43;336.55;207.06;264.20;69.745;1727.3
196;53;76;299.43;235.47;212.43;263.76;263.01;266.03;70.031;1734.4
197;54;55;292.37;304.82;218.47;219.68;292.95;218.68;73.650;1824.0
198;54;66;292.37;304.82;218.47;267.23;366.51;243.18;71.058;1759.8
199;54;76;292.37;304.82;218.47;263.76;263.01;266.03;69.487;1720.9
200;54;77;292.37;304.82;218.47;300.27;320.98;283.93;67.888;1681.3
201;55;64;219.68;292.95;218.68;155.37;264.68;242.74;74.259;1839.1
202;55;76;219.68;292.95;218.68;263.76;263.01;266.03;71.283;1765.4
203;55;78;219.68;292.95;218.68;220.37;323.43;288.56;76.246;1888.3
204;56;62;479.07;203.93;212.83;490.23;279.20;236.04;79.550;1970.1
205;56;68;479.07;203.93;212.83;404.80;207.63;244.58;80.868;2002.8
206;56;79;479.07;203.93;212.83;472.30;216.41;294.23;82.631;2046.4
207;57;58;389.74;437.95;226.18;320.77;417.61;226.50;71.906;1780.8
208;57;65;389.74;437.95;226.18;444.59;396.45;250.01;72.794;1802.8
209;57;85;389.74;437.95;226.18;364.77;443.57;297.74;75.998;1882.2
210;58;66;320.77;417.61;226.50;267.23;366.51;243.18;75.868;1878.9
211;58;80;320.77;417.61;226.50;282.22;445.61;287.30;77.245;1913.1
212;58;81;320.77;417.61;226.50;333.74;381.29;287.44;72.112;1785.9
213;59;62;442.26;328.50;227.42;490.23;279.20;236.04;69.328;1717.0
214;59;65;442.26;328.50;227.42;444.59;396.45;250.01;71.645;1774.4
215;59;69;442.26;328.50;227.42;384.66;355.13;249.87;67.313;1667.1
216;59;73;442.26;328.50;227.42;427.95;271.00;267.79;71.694;1775.6
217;59;83;442.26;328.50;227.42;435.27;342.47;294.58;68.960;1707.9
218;60;67;331.87;113.18;230.70;398.02;136.28;246.65;71.864;1779.8
219;60;71;331.87;113.18;230.70;284.16;156.81;257.16;69.858;1730.1
220;61;68;365.68;267.27;234.40;404.80;207.63;244.58;72.045;1784.3
221;61;73;365.68;267.27;234.40;427.95;271.00;267.79;70.756;1752.4
222;61;75;365.68;267.27;234.40;336.55;207.06;264.20;73.220;1813.4
223;61;84;365.68;267.27;234.40;369.67;303.42;294.36;70.127;1736.8
224;62;73;490.23;279.20;236.04;427.95;271.00;267.79;70.383;1743.1
225;62;86;490.23;279.20;236.04;485.27;294.25;305.39;71.137;1761.8
226;63;71;239.75;208.12;232.12;284.16;156.81;257.16;72.329;1791.3
227;63;74;239.75;208.12;232.12;213.83;151.18;262.68;69.623;1724.3
228;63;76;239.75;208.12;232.12;263.76;263.01;266.03;68.851;1705.2
229;63;82;239.75;208.12;232.12;200.06;241.66;290.04;77.811;1927.1
230;63;87;239.75;208.12;232.12;252.95;202.66;302.88;72.196;1788.0
231;64;82;155.37;264.68;242.74;200.06;241.66;290.04;69.026;1709.5
232;64;88;155.37;264.68;242.74;153.54;295.23;308.68;72.693;1800.3
233;65;69;444.59;396.45;250.01;384.66;355.13;249.87;72.796;1802.9
234;65;83;444.59;396.45;250.01;435.27;342.47;294.58;70.616;1748.9
235;65;92;444.59;396.45;250.01;426.57;410.21;317.70;71.383;1767.9
236;66;70;267.23;366.51;243.18;219.72;416.68;251.52;69.590;1723.5
237;66;77;267.23;366.51;243.18;300.27;320.98;283.93;69.471;1720.5
238;66;78;267.23;366.51;243.18;220.37;323.43;288.56;78.178;1936.2
239;66;95;267.23;366.51;243.18;262.81;371.51;318.96;76.078;1884.2
240;67;68;398.02;136.28;246.65;404.80;207.63;244.58;71.706;1775.9
241;67;89;398.02;136.28;246.65;430.35;160.43;307.19;72.753;1801.8
242;68;73;404.80;207.63;244.58;427.95;271.00;267.79;71.348;1767.0
243;68;75;404.80;207.63;244.58;336.55;207.06;264.20;71.007;1758.6
244;68;91;404.80;207.63;244.58;385.48;231.89;310.64;72.973;1807.2
245;69;81;384.66;355.13;249.87;333.74;381.29;287.44;68.469;1695.7
246;69;83;384.66;355.13;249.87;435.27;342.47;294.58;68.711;1701.7
247;69;84;384.66;355.13;249.87;369.67;303.42;294.36;69.841;1729.7
248;70;72;219.72;416.68;251.52;171.95;363.41;255.53;71.667;1774.9
249;70;80;219.72;416.68;251.52;282.22;445.61;287.30;77.611;1922.1
250;70;93;219.72;416.68;251.52;195.74;394.56;315.92;72.194;1788.0
251;71;74;284.16;156.81;257.16;213.83;151.18;262.68;70.769;1752.7
252;71;75;284.16;156.81;257.16;336.55;207.06;264.20;72.933;1806.3
253;71;87;284.16;156.81;257.16;252.95;202.66;302.88;71.881;1780.2
254;71;90;284.16;156.81;257.16;321.67;114.95;311.86;78.439;1942.6
255;71;96;284.16;156.81;257.16;246.80;129.62;323.31;80.694;1998.5
256;72;78;171.95;363.41;255.53;220.37;323.43;288.56;70.955;1757.3
257;72;93;171.95;363.41;255.53;195.74;394.56;315.92;71.992;1783.0
258;73;79;427.95;271.00;267.79;472.30;216.41;294.23;75.137;1860.8
259;73;83;427.95;271.00;267.79;435.27;342.47;294.58;76.678;1899.0
260;73;84;427.95;271.00;267.79;369.67;303.42;294.36;71.791;1778.0
261;73;86;427.95;271.00;267.79;485.27;294.25;305.39;72.386;1792.7
