b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
63,140,246,113,3.685557720282968,7.547442467302883,3.8618847470199147,18.778849750101724,575.4416118458737,24.862779389459288,True,survived,0.2472945305644925,0.2772066643034385,0.2139387691339813
65,165,14,269,1.7320508075688772,30.55329286987064,28.82124206230176,47.95331086867082,1010.7841592503514,39.022999570807656,True,separated,,,
65,286,14,46,3.16227766016838,1.0,-2.16227766016838,18.5621869650326,999.3275295040852,31.720301862166483,True,survived,0.0,0.0,
66,75,47,86,1.414213562373095,2.0,0.5857864376269051,24.690036523194895,737.6453796487122,28.518095294033667,True,survived,0.0,0.1072916666666666,
66,90,47,87,9.645764924552132,8.06225774829855,-1.5835071762535833,10.99275193753182,813.3834219721948,19.495178996445407,True,survived,0.0494965011094043,0.2698998418555614,0.1584103411827613
66,202,47,176,1.414213562373095,1.414213562373095,0.0,57.895037354947554,792.1335465783916,26.468850739889017,True,survived,0.0655122655122655,0.1844807911753518,0.3585701736362872
66,211,47,208,6.4031242374328485,5.19114712955712,-1.2119771078757289,74.78432993750349,761.6883321792227,28.928129749038145,True,survived,0.0,0.0,
66,241,47,236,1.0,1.414213562373095,0.4142135623730949,70.79583942141522,759.825465140746,22.861864165325283,True,survived,0.0005657708628005,0.1992110453648915,0.3974342076785332
66,280,47,259,1.7320508075688772,1.8284271247461903,0.0963763171773131,54.53424683501791,750.0653114042685,24.41709271846753,True,survived,0.0,0.1453804347826087,
67,174,178,165,4.773112505913769,1.414213562373095,-3.358898943540674,83.28378990343103,989.9250916663476,22.24080850890117,True,survived,0.0,0.0,
67,185,178,40,1.0,21.08570363140398,20.08570363140398,56.232461122999,1014.862600431726,35.686942354611254,True,separated,,,
67,203,178,232,1.0,23.71899737476533,22.71899737476533,64.70014122603747,978.803237224104,26.33019050649456,True,separated,,,
67,205,178,139,1.0,16.17094320262065,15.170943202620649,42.034901333403226,967.590494536619,33.549124542167775,True,separated,,,
67,225,178,53,1.0,1.0,0.0,54.504757597953024,1015.5908684733585,34.58624802256939,True,survived,0.0,0.0,
68,172,121,21,1.8284271247461903,1.0,-0.8284271247461903,66.17845255660133,979.8328106791196,35.05701742241653,True,survived,0.0,0.0,
70,74,26,78,1.0,1.0,0.0,88.31944332224842,490.1844658206084,28.679483013103894,True,survived,0.0,0.0,
70,106,26,56,1.414213562373095,1.414213562373095,0.0,55.2587397986428,510.72063543647766,27.65104603109013,True,survived,0.0,0.0560245587106676,
70,116,26,101,9.633758019665985,12.986182613015927,3.3524245933499426,66.59965246665341,472.295225819764,22.111625566165472,True,separated,,,
70,152,26,156,1.0,3.2426406871192857,2.2426406871192857,51.45129635403985,466.1567074929076,28.06240649728205,True,survived,0.0,0.0020424836601307,
70,272,26,243,5.0,2.146264369941973,-2.853735630058027,42.83853203002735,517.6137993368088,25.12386324398493,True,survived,0.0,0.1186715269339813,
71,89,224,66,2.6502815398728847,1.0,-1.6502815398728847,89.12830675597844,1041.3482412792728,28.14169498849121,True,survived,0.0,0.0,
68,174,121,165,1.414213562373095,48.87390781221616,47.45969424984307,82.44411545607777,990.276538096642,30.372060354224,True,separated,,,
68,185,121,40,1.0,1.7320508075688772,0.7320508075688772,57.08714292441023,1015.2140468620204,42.306695569513046,True,survived,0.0,0.0,
71,119,224,241,1.0,22.31126865100334,21.31126865100334,36.791513522515466,1011.83721176518,28.76260409266991,True,separated,,,
71,186,224,127,1.0,5.513233075965879,4.513233075965879,42.29406427133195,1015.5434630938408,36.13016528110169,True,survived,0.0,0.0,
72,75,73,86,1.8284271247461903,2.146264369941973,0.3178372451957827,43.73147252188003,676.0100280160262,27.78884279493977,True,survived,0.0288198757763975,0.1046247156937073,0.3516287047744073
72,121,73,112,5.513233075965879,4.773112505913769,-0.7401205700521105,58.64897709827294,669.3942292598864,27.77738584009497,True,survived,0.0,0.0870074131876707,
72,173,73,108,3.1815405503520555,2.146264369941973,-1.0352761804100825,65.51235759754462,664.7762100083742,25.48238936628457,True,survived,0.0,0.1462303231151615,
72,189,73,111,1.414213562373095,3.16227766016838,1.748064097795285,29.93518029575881,616.1510224779689,32.306936047800164,True,survived,0.0,0.1024486349563748,
72,276,73,202,1.0,1.0,0.0,81.13245524287461,643.3467277486222,33.11461245286073,True,survived,0.0,0.0072062084257206,
73,85,71,63,1.0,1.0,0.0,74.80313030807146,934.812146327714,28.895100474995463,True,survived,0.0072639225181598,0.1072652501713502,0.3950479722873188
73,154,71,48,1.0,65.57066184664622,64.57066184664622,88.312463781885,945.6473511306152,25.18713169783917,True,separated,,,
73,219,71,242,2.146264369941973,38.904997035756146,36.75873266581417,71.15134788032147,956.8512784932544,27.77165559024749,True,separated,,,
73,258,71,227,1.8284271247461903,1.7320508075688772,-0.0963763171773131,39.99264242366842,916.2206105115616,27.186679747971468,True,survived,0.0,0.0,
