Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
82.0000000	246.4264984	482.5495300	193.4187469	40.5359716	-34.6670033	-44.5044475	0.3856701	0.9226266	-0.0043363	-0.8875143	0.3722690	0.2715404	0.2521446	-0.1008765	0.9624173	0.0000000	376.2717590	300.0000000	1.0000000	0.0010522	2.0000000
83.0000000	246.3612518	395.9837646	156.9391479	51.3839319	-96.3857224	-61.1623405	0.9811904	-0.0933870	-0.1689506	0.0966805	0.9952507	0.0113554	0.1670878	-0.0274760	0.9855591	0.0000000	1086.8031006	300.0000000	1.0000000	0.0145794	2.0000000
84.0000000	247.3288879	494.4690857	338.6888733	31.1889852	-46.3298814	-51.6870746	-0.2394645	0.8719534	-0.4270293	-0.6190066	0.2017314	0.7590357	0.7479890	0.4460960	0.4914374	0.0000000	592.0103760	300.0000000	1.0000000	0.0053510	2.0000000
85.0000000	246.8816071	426.5136719	355.2658081	61.3031961	-36.1737507	-25.1563043	0.5187127	-0.7254693	0.4523621	0.4841775	0.6853540	0.5439320	-0.7046341	-0.0631209	0.7067577	0.0000000	458.5561523	300.0000000	1.0000000	0.0024020	2.0000000
86.0000000	255.0233459	518.0479736	430.9210815	46.9469241	-28.3372665	-36.6342468	0.9398171	0.1502530	-0.3068677	-0.0411072	0.9413186	0.3350066	0.3391960	-0.3022305	0.8908439	0.0000000	239.5593719	71.0000000	2.0000000	0.0009870	2.0000000
87.0000000	256.9906006	421.2768860	221.6972809	9.2646670	-44.8042332	-107.3920780	-0.4615448	0.8869140	-0.0189696	-0.8750327	-0.4586711	-0.1547211	-0.1459251	-0.0548117	0.9877761	0.0000000	9148.5507812	300.0000000	1.0000000	0.0045902	2.0000000
88.0000000	256.7957153	462.6626587	277.2391968	33.1789262	-24.2935567	-57.5575393	0.8194184	0.0698679	-0.5689217	-0.1777394	0.9745912	-0.1363110	0.5449423	0.2128155	0.8110163	0.0000000	464.5187988	86.0000000	2.0000000	0.0009657	2.0000000
89.0000000	259.5291748	372.6104126	313.9733887	48.3105864	-56.9438804	-65.4588275	0.5109575	0.3188112	0.7982993	-0.6541432	0.7467137	0.1204795	-0.5576908	-0.5837620	0.5900872	0.0000000	486.6575317	95.0000000	2.0000000	0.0008740	2.0000000
90.0000000	266.2429810	348.7080078	443.5893860	46.8533550	-58.0675371	-33.0592602	0.8214397	0.0805185	0.5645826	-0.2359217	0.9492787	0.2078721	-0.5192087	-0.3039518	0.7987713	0.0000000	246.3435516	164.0000000	2.0000000	0.0009832	2.0000000
91.0000000	273.9674683	334.0203857	163.9259338	88.4002560	-60.5421215	-54.9335893	0.9981460	-0.0538590	-0.0283501	0.0502509	0.4664152	0.8831374	-0.0343420	-0.8829247	0.4682569	0.0000000	1535.4132080	295.0000000	2.0000000	0.0007465	2.0000000
92.0000000	273.3894043	323.0484009	361.4909058	47.1142418	-89.9107165	-38.9231800	0.4688049	0.7732864	-0.4269077	-0.8407511	0.2424458	-0.4841050	-0.2708499	0.5858739	0.7638011	0.0000000	147.9124146	84.0000000	2.0000000	0.0009766	2.0000000
93.0000000	275.5152588	202.4477844	340.2768250	29.2255614	-85.9175998	-9.6767543	0.8831652	0.2696750	0.3837898	-0.4074615	0.0357427	0.9125227	0.2323669	-0.9622878	0.1414489	0.0000000	1014.3630371	204.0000000	2.0000000	0.0009949	2.0000000
94.0000000	277.0098267	529.0157471	251.1115112	56.5377932	-43.8438590	-66.7056550	0.8458849	-0.5325734	-0.0290582	0.4809572	0.7851865	-0.3900800	0.2305623	0.3159870	0.9203224	0.0000000	409.3447876	37.0000000	2.0000000	0.0009579	2.0000000
