bead_id,voxels,volume_mm3,r_eq_vox,cz,cy,cx,r_fit_vox,fill,roughness,sphericity,radius_ok,shape_ok,scan,on_boundary
250,173634,2.63756748699656,34.60844239265844,37.468255065252194,36.32388241934184,36.50584562931223,34.18217802770452,1.037879575832852,0.0157661644575208,0.9908208484256424,True,True,1,False
251,175203,2.661401202669168,34.71237346652139,37.00178079142481,37.30335097001764,37.06252176047214,34.28644747991125,1.0377326050762223,0.0163599889497354,0.983798992960042,True,True,1,True
252,182092,2.766047771992683,35.161502021492026,36.78880456033214,37.88200470092041,37.41412033477583,34.74479814669739,1.036413062123775,0.017897721354859,0.990360931371962,True,True,1,False
253,187618,2.84998984516466,35.51364896558651,38.1136404822565,37.222883731838095,38.24458740632562,35.06955496583262,1.0384728067925062,0.0412433357987345,0.9659997339444336,True,True,1,True
254,172050,2.6135059155335827,34.502880649600016,36.66265620459169,36.74567858180762,36.810868933449576,34.1207441836108,1.033976298261024,0.0168789006903781,0.9754266619627014,True,True,1,True
255,180616,2.743626762220364,35.066240216631456,37.03582739070736,37.744529831244186,39.06784005846658,34.64344848897642,1.0370609039532122,0.0189208516419765,0.9796878861324804,True,True,1,True
256,174815,2.65550733289162,34.68673015483562,37.08197237079198,38.15083373852358,37.05470354374624,34.254386508004,1.0383445887247125,0.0166107223285188,0.9816667976032808,True,True,1,True
257,171096,2.599014287266108,34.438990744685285,35.884035862907375,37.06417449852714,37.04436106045728,34.02416250066295,1.037024257702102,0.0171627930481905,0.982908390930792,True,True,1,True
258,193380,2.937516849438444,35.87354665542424,38.98057193091323,38.32899989657669,38.47433550522288,35.49949832023498,1.0319444025033904,0.0198783835572876,0.985610452708414,True,True,1,True
259,182699,2.7752683363096198,35.20052874063707,37.91173460172196,36.85886074910098,38.84877859211052,34.788200343409315,1.0359807209290062,0.0186658720522342,0.9829911127666042,True,True,1,True
260,178205,2.707002741515037,34.90951045275941,37.66936954630903,37.54428326926854,37.055065795011366,34.49433308939633,1.0365446575181545,0.0174667850966576,0.9795111753068456,True,True,1,False
261,189084,2.8722589510767333,35.60590733551569,37.94719278204396,39.142016246747474,37.68207251803431,35.21013327684939,1.034101492377291,0.0195380569674695,0.9907085554818296,True,True,1,False
262,170534,2.590477290320279,34.40124206740076,35.981669344529536,37.20632249287532,38.144909519509305,33.98441688618398,1.0372487062981477,0.0159426514015576,0.9864558559821544,True,True,1,True
263,179706,2.7298035109379715,35.007249465653935,36.53040521741066,36.95395813161497,37.351362781431895,34.632493955700554,1.0328153095920631,0.0186318548627193,0.9835478123733888,True,True,1,False
264,185643,2.8199888327660614,35.3885951883482,36.72373318681556,36.27352499151598,37.94739365341004,35.005963681379434,1.0331511301560568,0.0200273861892603,0.9846078030851736,True,True,1,True
265,176693,2.684034877845832,34.81049869841915,36.73400757245618,37.21335876350506,37.47618185213902,34.39098208651632,1.037043566025263,0.0174239977781251,0.9827123958285306,True,True,1,False
266,181171,2.7520574264640203,35.10212087528832,36.98059844014771,35.95837634058431,39.291718873329614,34.67371428261882,1.0375259636924865,0.0185383670410152,0.9823687518672743,True,True,1,True
267,180924,2.7483054011159425,35.08616142807222,36.864081050606885,36.59596294576728,37.79606906767482,34.67380245997842,1.0361035450656078,0.0177434614794504,0.9915006269698632,True,True,1,False
268,176931,2.687650189719688,34.82612124078988,36.53908585832895,37.26696847923767,38.251295702844615,34.42311596269623,1.0355350023507202,0.0184144613458279,0.974822353216648,True,True,1,True
269,175720,2.6692546322438893,34.74648375308635,36.983348508991575,36.48808331436376,37.72213180059185,34.322171335395936,1.0375482933929587,0.0166037760110938,0.9866790807570835,True,True,1,False
270,180923,2.748290210729918,35.08609678541182,37.83338768426347,37.54095388645999,37.038602057228765,34.69101787943366,1.0345560928753117,0.0185740214214582,0.9877630377517868,True,True,1,False
271,181778,2.7612779907809566,35.14127952602509,37.08424011706588,38.03292477637558,37.85739748484415,34.72516627215318,1.0363816378939386,0.0186577691682405,0.9840115281053226,True,True,1,False
272,175627,2.6678419263436006,34.74035279998909,36.9669469956214,36.72619813582194,37.88994289033008,34.28796480368324,1.0401058760697293,0.0176321877367603,0.9829727493133892,True,True,1,False
273,174681,2.653471821164323,34.67786514524556,36.07695170052839,36.5704970775299,37.47589606196438,34.28901352058757,1.0344085168063226,0.0205567700481484,0.969860075443014,True,True,1,False
274,182539,2.7728378745456825,35.190250031736774,37.09821462810688,37.00926377376889,38.86082974049381,34.79055930043728,1.0348629194661658,0.0197264818040948,0.9808450162285176,True,True,1,False
275,176622,2.6829563604380846,34.80583547552976,36.80087984509291,38.892759678862205,35.99523841877003,34.385496143123746,1.0371230908901443,0.0168805624110187,0.9864699991506914,True,True,1,False
276,172279,2.6169845139332177,34.51818173795656,36.84803719547943,36.420596822595904,37.972794130451184,34.09552509321081,1.037651655198225,0.0167359573253215,0.9869897246410436,True,True,1,False
277,185660,2.82024706932848,35.38967537586831,37.98307120542928,37.27219648820424,37.56341699881504,35.01500775486248,1.032445311017432,0.0211171530819689,0.983994325375428,True,True,1,False
278,173526,2.635926925305902,34.601265443834954,36.48658414301027,36.55422818482533,37.52913108122126,34.21112723621528,1.0346031445217725,0.0167542747026582,0.9830760171432178,True,True,1,False
279,180466,2.741348204316673,35.05653012668944,37.00075360455709,37.23996763933373,37.7288852193765,34.675587335353654,1.0333211185600188,0.0216947301458777,0.9839156018155336,True,True,1,True
280,179325,2.7240159738625964,34.98249199309273,37.42922626516102,37.81950648264325,37.0683730656629,34.57033404105272,1.0361950235609332,0.0192335354646077,0.9736887297447208,True,True,1,False
281,174898,2.6567681349316628,34.692218896429786,36.454916579949455,37.48094317830965,36.797476243296096,34.29186181133625,1.0354354722884478,0.0180221269612221,0.9781711392062036,True,True,1,True
282,169758,2.578689550765184,34.34898277569402,36.04614804604201,35.56375546366004,37.436757030596496,33.958151693429016,1.0349265026034369,0.0173609809489611,0.9857233518379016,True,True,1,True
283,181033,2.7499611531926247,35.09320605055566,36.99907199239917,37.762849867151296,38.53994023189142,34.68626143166055,1.0356110123096132,0.0194799348502787,0.9816026877733384,True,True,1,False
284,176263,2.6775030118552507,34.78223748954251,36.38428938574744,36.71224250126232,39.77346919092493,34.371828249110855,1.0362502520289352,0.0192763664615745,0.9873616415905544,True,True,1,False
285,170804,2.594578694546923,34.41938788721628,36.30995175757008,36.05231142127819,36.91877239408913,34.03291272327807,1.0344561068744953,0.0189929475400406,0.9855713679433292,True,True,1,True
286,181587,2.7583766270502568,35.12896718790672,37.58991007065484,36.329494952832526,37.63467098415636,34.7543987769462,1.032682469199212,0.0188032174721665,0.9914675963187554,True,True,1,True
287,175256,2.662206293128472,34.71587335010855,36.21084584835897,36.00156913315379,37.13588122517917,34.21397249486101,1.0446571479197793,0.0464076331904948,0.96393565523613,True,True,1,True
288,174231,2.64663614745325,34.64806137207997,37.09904092842261,37.0933358587163,37.71902244721089,34.24528554604269,1.0357011166891816,0.0207412199983369,0.9736566429999728,True,True,1,False
289,175467,2.665411464579664,34.72979985679908,37.10396826753749,37.16388266739615,37.63597143622447,34.37695662040348,1.031108965945321,0.0207859550788763,0.968774692997864,True,True,1,True
290,179153,2.721403227466364,34.97130390185268,36.89152847007865,38.7196362885355,37.54224601318426,34.572022800787195,1.0350494608299146,0.0190895855388836,0.989643480079094,True,True,1,False
291,173392,2.633891413578605,34.59235657030694,36.75771661899049,36.24066854295469,36.55843406846913,34.19082412436424,1.0356469718726742,0.0192328225014055,0.9919026810953095,True,True,1,True
292,168414,2.5582736719481125,34.25809377795667,36.37794957663852,36.37935088531832,36.77466837673828,33.825837001107864,1.038828668403802,0.0171269858839343,0.9821130128381844,True,True,1,False
293,178673,2.7141118421745527,34.94004339665826,36.737537288790136,37.75185954229234,37.54800669379257,34.51269124732746,1.037609266115047,0.0179407283265214,0.9918442801263356,True,True,1,False
294,174900,2.656798515703712,34.69235113383544,36.76100057175529,36.57779302458548,36.92640365923385,34.26943683135286,1.0374813481801546,0.0190803999492602,0.9781155716181662,True,True,1,True
295,182101,2.7661844854669044,35.16208130431738,37.47842680710156,37.08769309339323,38.07622143755388,34.806085106876154,1.0309988671284518,0.0232510102460762,0.9691508995036768,True,True,1,True
296,169086,2.568481611356648,34.303598480494024,36.63323397561005,36.64801343694924,37.3382539062962,33.88785662074757,1.0372578689940355,0.0174809687306336,0.9821443681904082,True,True,1,False
297,167792,2.548825251840807,34.215866842983104,36.51960760942119,36.671772194145134,36.45885977877372,33.815767630628486,1.035916832175875,0.0180540444272315,0.9727603547490326,True,True,1,True
298,164190,2.494109481380174,33.969255702664874,36.16327425543577,36.30855106888361,35.88091235763445,33.54624097736771,1.0383087321046722,0.0171012891086862,0.9891943256434044,True,True,1,False
299,177368,2.694288388412441,34.85476988985947,36.71727707365478,37.8116627576564,36.07141649000947,34.42880186814137,1.0375784222069775,0.0202361708491176,0.981773694846865,True,True,1,True
300,216561,3.2896451878748514,37.253225358335015,39.6271535502699,40.60788415273295,38.41362018091901,36.96688671404348,1.0234179009235211,0.0354475817234223,0.9616081508849056,True,True,1,False
301,172879,2.626098745547982,34.55820772681524,36.59566517622152,36.11573412618074,37.59477437976851,34.19983006509628,1.0317673678570949,0.0224579715928229,0.9753006418745492,True,True,1,True
302,164018,2.491496734983942,33.95738986962693,36.68697338097038,35.60039142045385,36.22436561840774,33.54210661934947,1.037604621274106,0.0254723327488217,0.972858413826597,True,True,1,True
303,164338,2.496357658511816,33.97945920679168,35.72776229478271,35.877758035268776,36.04257688422641,33.556630803691256,1.0382796421054643,0.0171899185845575,0.9838378360090052,True,True,1,False
304,177701,2.699346786958635,34.87656897857619,36.69446992419852,37.02454685117135,37.68224714548596,34.475819419580496,1.0352791573015931,0.0199799034631985,0.9863610415875592,True,True,1,True
305,182315,2.7694352280761705,35.175849743667186,35.42164385815759,37.19915530812056,37.73562789677207,34.819825556769246,1.030988970924103,0.0352974213545188,0.942457204675772,True,True,1,True
306,177803,2.700896206333145,34.88324072794575,38.071899799215984,39.17005899787968,36.60338127028228,34.49243935092349,1.0343767425199055,0.0230911416802051,0.9925281907298008,True,True,1,True
307,178067,2.704906468243641,34.90049694486924,38.012675004352296,37.73539173457182,38.44719122577457,34.492662989772775,1.035892424688815,0.020669329576887,0.9847421069976124,True,True,1,False
308,171638,2.6072474764914446,34.475317831118815,37.48662883510645,36.942355422458895,37.62487327980983,34.104899106838886,1.0329386518756631,0.02256945373204,0.9824894906474644,True,True,1,False
309,176745,2.6848247779191112,34.81391322415699,36.92700783614812,36.64529689665903,37.386070327307706,34.47271166886359,1.0299880515098283,0.0247436929149888,0.972926139577545,True,True,1,True
310,153190,2.3270152351095,33.19305831739146,35.373725438997326,35.650995495789545,35.405294079247994,32.75857172277417,1.0403199626385613,0.0155189634911639,0.9856138305423612,True,True,1,True
311,171293,2.602006793312956,34.45220336402628,36.14897865061619,37.14182132369682,36.56997658981978,34.05240604528359,1.035637091334479,0.0250442288313296,0.9718126722082444,True,True,1,False
312,166108,2.52324464177537,34.1010155930165,37.03529631324199,36.82309702121511,36.38574301057144,33.6590199265017,1.0399142787319862,0.0197939649739354,0.9667851637699943,True,True,1,False
313,163092,2.477430437525156,33.89336456947648,36.46500134893189,36.92390797831899,35.88107939077331,33.520767529389275,1.0337182571951316,0.0196323251414692,0.9773060371335556,True,True,1,True
314,164421,2.497618460551858,33.98517876129603,35.89548172070478,36.46069540995372,37.48210994945901,33.5538194565832,1.0390651663577384,0.017478509034852,0.9887028130944524,True,True,1,False
315,171567,2.6061689590836976,34.47056347377678,36.704127250578495,36.93075008597224,37.52977553958512,34.08829359840344,1.0340210091462032,0.0206437782654528,0.9834735724189204,True,True,1,True
316,170520,2.5902646249159345,34.40030065089142,37.32995543044804,33.93135702556885,36.66052662444288,34.03742844501068,1.032325108747426,0.0217298796539357,0.966049749500598,True,True,1,True
317,170172,2.584978370579371,34.37688314831693,35.94561384951696,36.59363467550478,36.90584232423665,33.93852256802819,1.0392515872716406,0.0307922678896266,0.9877528360194172,True,True,1,True
318,146951,2.232242416701979,32.73617840351093,38.44084762948194,35.836326394512454,35.2015569815789,32.28921073451777,1.0421054045758666,0.0216185074181881,0.9848656784110058,True,True,1,True
319,169347,2.572446302109071,34.32123967379236,36.89609500020668,36.725799689395146,36.7980241752142,33.9577305083423,1.032459265211024,0.0228115840281502,0.982864430823194,True,True,1,False
320,158853,2.413038391166848,33.5971370217625,36.00836622537818,36.11163150837567,35.831888601411364,33.247914711983455,1.0318428907669424,0.0194717408164361,0.9783912095305456,True,True,1,False
321,152177,2.311627374066574,33.119731168111855,34.939110378046614,35.04340340524521,35.75475268930259,32.68239689387772,1.0406835977312292,0.01685066522846,0.9933211195666116,True,True,1,False
322,136755,2.077361240795089,31.96084121629294,34.064063471171075,34.024920478227486,35.153244853935874,31.51475796498121,1.0430681305087646,0.0169324576551813,0.986622599136556,True,True,1,True
323,132295,2.0096121191253435,31.609547132149697,33.777126875543296,35.68224044748479,33.59917608375222,31.19068886093464,1.040830288745188,0.0169164825134209,0.988512886629776,True,True,1,True
324,177649,2.698556886885356,34.87316671200434,35.916914815169235,37.38388057349042,38.07984283615444,34.73086205308036,1.0123424976649755,0.0608154213894618,0.8701178986448916,True,True,1,True
325,155711,2.365310198277534,33.37415112376185,35.63872173449531,35.16196029824483,37.72308314762605,33.08330486913383,1.0266065322814344,0.0370840192890607,0.9289903921896372,True,True,1,False
326,170980,2.5972522024872533,34.431205980390885,37.03653643701018,37.74110422271611,36.53662416656919,34.27358012977996,1.0138606959273109,0.0499738211226256,0.8788846407339554,True,True,1,False
327,1856313,28.198111052495737,76.24081536605512,56.364629240866165,178.9241383322748,126.78376006632502,92.37017303998722,0.5622990181798401,0.2892510404377634,0.3032264939771353,False,False,1,False
328,217544,3.30457733733704,37.30950611713614,38.57615470893244,41.062653991836136,39.6879619755084,37.523783163731245,0.9829663421658602,0.082485180422708,0.8168855436119732,True,True,1,True
329,171118,2.5993484757586494,34.44046676852528,36.99423789431854,37.58219474280906,36.57677158452062,34.17048219346513,1.0238910912820194,0.0368434151475793,0.9669669664076406,True,True,1,False
330,158915,2.4139801951003736,33.60150741777704,38.27788440361199,38.01655602051411,36.84879967278105,33.57566341387208,1.0023109507723966,0.065901703975884,0.8543098633514228,True,True,1,False
331,177177,2.6913870246817413,34.84225419345551,37.94478402952979,55.11838444041834,53.40336499658534,35.34582329020375,0.9578652740733338,0.1909484057430414,0.8454262456448898,True,False,1,True
332,166638,2.531295546368411,34.13724573622004,34.78213252679461,36.47024688246378,38.78009217585425,34.204380025285424,0.994123330862846,0.0733284828481818,0.8593009921492684,True,True,1,False
333,190712,2.8969888995247928,35.707803575808725,41.53913754771592,41.71455912580225,41.76991484542137,36.16326155425695,0.9626903842619372,0.097920164733012,0.7853050125669034,True,True,1,True
334,168099,2.553488700350361,34.23672177301168,33.8185890457409,39.42160869487624,40.199608564000975,34.39953518945787,0.9858680618706716,0.1038057155582831,0.7744861541317439,True,True,1,True
335,132704,2.015824987009408,31.642088056267887,35.42566915842778,38.56002833373523,35.01938148058838,32.025146345369976,0.96454398113799,0.1103119419599395,0.7488980610512107,True,True,1,True
336,123737,1.8796127955267592,30.912703688944195,33.13042178168212,40.67628114468591,30.91201499955551,31.648061560858764,0.9319006807164536,0.1427591496904783,0.6418946237551336,True,False,1,True
337,533950,8.110906617838747,50.32734197401136,51.09829759340762,66.94264069669445,100.42933795299186,61.32162421790831,0.5528038171817824,0.3793366997065737,0.3646014795136388,False,False,1,False
338,945008,14.355036316341527,60.87639952298429,46.0324917884293,116.93729153615632,102.54240810659805,68.5000280868743,0.7018990054833114,0.4614490597894493,0.3351836185174029,False,False,1,False
339,106952,1.6246421661037358,29.44648315424712,37.96197359563168,28.9583177500187,35.331531902161714,29.83100635561146,0.9618261647286338,0.1468309038244064,0.6591165943982266,True,False,1,True
340,106304,1.6147987959597907,29.386892596756987,37.99577626429861,31.875084662853705,40.50120409391933,30.55246909055186,0.889860761482714,0.1628428163069023,0.62028600548878,True,False,1,False
341,697622,10.597147479258174,55.01872470595096,47.9544409436629,106.25617741412972,84.98755343151448,59.249663986540185,0.8007074759478131,0.3619877717222117,0.509102124859564,False,False,1,False
342,89419,1.3583091279343065,27.74046477449752,35.08475827285029,37.6689294221586,34.02572160279135,28.99116538345774,0.8760808334911059,0.1651897422883542,0.5708451384924421,True,False,1,True
343,96727,1.4693204690021322,28.476484252796663,37.42478315258408,45.36688825250448,24.38628304403114,29.99747495010604,0.8554704468448028,0.2109598699352592,0.5096068395499348,True,False,1,True
344,528418,8.026873402350622,50.1529324335839,64.84284600448888,61.2552013746693,90.62116354855436,52.5103070921862,0.8712751333787474,0.349994709801964,0.3430459241418743,False,False,1,False
345,195520,2.970024275531102,36.00539057909808,43.00772299509001,75.1748619067103,44.50269537643208,40.29483329918637,0.7134351275732239,0.2974179791463889,0.5901271061470914,True,False,1,False
346,284412,4.320328070030441,40.796205335595424,41.84906754989241,76.0047782793975,30.357273954685457,42.386347123366896,0.8916231494041105,0.3016414010858423,0.5660256691774064,True,False,1,False
347,431759,6.558585879598164,46.88683633812735,43.65023080005281,113.95515322205212,76.27548933548577,52.1291910398628,0.7276287215856158,0.5056905776743431,0.4449593336850377,False,False,1,False
348,430112,6.533567313815637,46.827141755479246,25.27789273491556,130.30733855367905,105.66384104605312,69.11087446890572,0.3110668888092342,0.4371983647690553,0.1416635708038743,False,False,1,False
349,118470,1.7996050323351558,30.46771793989568,25.334818941504174,67.74871275428379,43.957179032666495,36.7784398884358,0.5685123068940408,0.3036091659133272,0.4057943704008422,True,False,1,False
350,99359,1.509301565018897,28.73246375513212,29.70872291387796,43.95402530218702,54.37392687124468,30.656084107154253,0.8233198112982616,0.3565680547584507,0.5077109031883191,True,False,1,False
351,28183,0.4281106493314906,18.87844433833947,26.98506191675833,31.149132455735728,22.292800624489946,20.644405367902465,0.7647006807976737,0.3426190316909367,0.457218774055237,False,False,1,False
352,280306,4.2579563450134055,40.59893067012105,60.60842436480132,62.56469715239773,22.71394119283925,42.267811971038086,0.886164778018746,0.3695163092466275,0.4451844167893846,True,False,1,False
353,202737,3.0796532914706884,36.44305715360219,23.79750119613095,99.7258566517212,47.66824506626812,45.12157961119547,0.5268555040907131,0.4043026261913952,0.2227947045654949,True,False,1,False
354,136846,2.0787435659233284,31.967928810104222,23.24108121538079,45.85480028645338,40.29759729915379,39.44038317537044,0.5325006245135905,0.3428768215648375,0.2664811117740951,True,False,1,False
355,303008,4.602808488544027,41.66664142472251,62.87788111204985,78.74167348716865,53.71939684760798,44.92048415677327,0.7980538556260335,0.3567771059651442,0.3829950823138934,True,False,1,False
356,56364,0.856190917890932,23.785068087522717,29.372773401461927,30.965598609041237,55.4081328507558,24.24577853667109,0.9440712997533872,0.3418137581878943,0.8265202587316227,False,False,1,False
357,280311,4.2580322969435285,40.59917206517548,77.1082761646885,22.68333743591939,67.02627082062423,43.70914834379703,0.8013726159871869,0.3768930555555029,0.3672992446261103,True,False,1,False
358,51607,0.7839302515718779,23.09617180254813,34.684655182436494,41.3459026876199,51.85209370821788,22.77292283989276,1.0431906365750103,0.3633640161048627,0.6952787164764096,False,False,1,False
359,135221,2.0540591886333424,31.84088850487245,67.936474364189,31.856627299014207,43.01223922319758,37.21441067219413,0.6263572322447234,0.4901021455592275,0.3075530333787807,True,False,1,False
360,351702,5.342489145626225,43.78870243933921,66.51517477864783,26.21959784135433,80.78362079260283,47.65309831038706,0.7759125923164801,0.3499570459504701,0.338406338108071,True,False,1,False
361,50961,0.774117262199982,22.9993966964367,22.76905869194089,37.3971860834756,22.50634799160142,23.42027593098919,0.9470508750813876,0.235674256523091,0.7274431932093519,False,False,1,False
362,139729,2.122537448832269,32.190865033709606,21.139777712572197,81.78065398020453,56.49671149153004,35.376072185177264,0.7534754514655109,0.4922926036083708,0.2935216407894314,True,False,1,False
363,72836,1.1064069564882535,25.907121346708056,27.47690702399912,20.90514306112362,43.14955516502828,26.457051344361307,0.9389298745223444,0.392206138202149,0.6342870315708011,False,False,1,False
364,346957,5.270410763939466,43.59088452112472,73.53033373011641,84.71257821574432,124.15573687805694,54.30064882827857,0.5173351507679387,0.4074377591889762,0.4457698040039017,True,False,1,True
365,80921,1.2292212274971988,26.83227794112217,51.577686879796346,27.842290629132115,33.60292136775374,29.12700686938769,0.7817809022005654,0.3823908314824055,0.5052864424686645,True,False,1,False
366,100463,1.5260717511900628,28.838489630480854,63.3066900251834,26.42393717089874,31.672247494102308,29.84262800831008,0.9024150657872376,0.3666629730873308,0.4502519229134791,True,False,1,False
367,133979,2.035192729190781,31.74310270106893,43.45724329932303,47.54583180946268,64.13181170183387,38.25928410251922,0.5711334605180285,0.7898432536398562,0.2638214059833925,True,False,1,False
368,64671,0.9823774545973398,24.90043815030041,28.09701411761068,30.08073170354564,32.950008504584744,26.80139933612062,0.8019523383091225,0.3294157361491925,0.4817637131873108,False,False,1,False
369,106696,1.6207534272814363,29.422970044786474,32.80344155357277,35.59578615880633,38.90488865561971,31.52072057254444,0.8133381017308952,0.3323645159363909,0.4057803656502994,True,False,1,False
370,93595,1.421744179973064,28.16575170472293,23.543159356803248,47.87303808964154,39.67616859874993,28.232382492323097,0.9929364455420132,0.3006531973893211,0.4830420993854777,True,False,1,False
371,11912,0.180947878325115,14.16767845909914,6.880288784419073,30.346205507051717,32.63817998656817,16.42518675812572,0.6417488906091868,0.3588153109362363,0.316832470904543,False,False,1,False
372,41550,0.6311605393224083,21.48625898842881,13.190108303249096,39.037641395908544,45.32712394705175,23.476614470346043,0.7666127086013143,0.3613141831661369,0.3518702499185181,False,False,1,False
373,176947,2.6878932358960816,34.82717099303634,49.60407353614359,48.31743403391976,61.852181726731736,37.73592528350664,0.7861213378474566,0.319165365712923,0.3348334387145534,True,False,1,False
374,199323,3.027793313582681,36.237336477581934,57.14169463634403,46.53514145382118,87.52621122499662,39.92982140021649,0.7474406315295281,0.3742868214187907,0.4050456414916401,True,False,1,True
375,68214,1.0361969922825214,25.34710141810837,31.060793971911924,33.811959421819566,25.59050927962002,27.133023906612436,0.8152490757860176,0.306278170201166,0.5276381762740537,False,False,1,False
376,272059,4.132681231468474,40.19680139107924,68.67262615829655,64.07951584031404,66.73152147144553,46.41075818866865,0.6497084245195398,0.5255804308438802,0.3611590873865455,True,False,1,False
377,41563,0.6313580143407282,21.48849960006879,19.16324615643721,16.464788393523087,31.968890599812333,22.081074314547823,0.921632284963748,0.2440021367559388,0.5491969461084723,False,False,1,False
378,56495,0.8581808584601555,23.803480745162688,21.694946455438533,39.8196654571201,17.368829099920347,24.233837503144745,0.9476649740947638,0.2510722011910469,0.6469952154330508,False,False,1,False
379,31669,0.4810643350132695,19.62675857105027,20.29353626574884,29.48444851432,34.53370804256529,20.14074294872276,0.9253782349900566,0.2636057236408429,0.5966790801191354,False,False,1,False
380,153345,2.3293697449433144,33.20424962617177,47.07550295086244,60.99688284587042,21.66954253480713,36.24917068344912,0.7685759404191244,0.3274121299844029,0.3858707116600726,True,False,1,False
381,162699,2.471460615817485,33.86611858625243,50.32538614250856,41.759076576991866,51.55114044954179,34.70760851242281,0.9290138826689636,0.296622472340691,0.3908634564837911,True,False,1,False
382,63017,0.9572525561126404,24.686320985722883,37.81579573765809,28.60152022470127,30.162559309392705,26.8042654622865,0.7811912742342895,0.2823460698921501,0.4527706576548237,False,False,1,False
383,71666,1.0886342048394635,25.767652320604995,20.745765076884435,36.79426785365445,37.60286607317278,30.354547778779207,0.611720809374322,0.3566498773797273,0.3149432490772491,False,False,1,False
384,72292,1.0981433864908676,25.84246143675489,34.68436341503901,31.04600785702429,40.74391357273281,29.454469759995263,0.6753797013898056,0.3611943305634501,0.3963092284492265,False,False,1,False
385,116183,1.7648646194968802,30.270388324328074,56.94585266347056,34.03257791587409,35.61876522382793,33.015729329712755,0.7707105265434485,0.3429130170067171,0.3688294842031855,True,False,1,False
386,81119,1.2322289239300708,26.85414479787558,37.72990298203873,45.53525068109814,44.0090114523108,28.036861902591017,0.878710409922376,0.2690270881916076,0.5289258921976577,True,False,1,False
387,19400,0.2946934888773699,16.668801450430315,9.394639175257732,21.348092783505155,23.049278350515465,18.06432966000425,0.7856833866718287,0.2800167315711114,0.4300803616833542,False,False,1,False
388,75491,1.1467374313835843,26.218158804703336,35.810692665350835,38.70079877071439,68.16119802360546,29.52854156337903,0.699971853408368,0.3758326806358311,0.4505512407061354,False,False,1,False
389,26590,0.4039123643942921,18.51583247063652,26.169010906355773,23.15814215870628,35.424257239563744,20.240450572178485,0.7655423125682074,0.3815557373392859,0.4507314405136174,False,False,1,False
390,93885,1.4261493919202,28.194811826711984,25.75050327528359,23.750130478777223,42.87652979709219,28.75189454169228,0.9429924178867608,0.283174560327079,0.5811704773136022,True,False,1,False
391,101062,1.5351707924188025,28.895691574110295,48.82170350873721,44.92056361441492,41.96514021095961,31.250357134812795,0.7905590680598581,0.3635222891144896,0.4307125085947291,True,False,1,False
392,217967,3.3110028706254484,37.33367242089356,56.13221267439567,53.60446764877252,54.91085806567049,43.12997109115697,0.6485816188144502,0.3773503317073995,0.2595538697259659,True,False,1,False
393,20645,0.3136055194780053,17.018009403791524,13.11407120368128,23.43453620731412,18.77074352143376,17.193951429215797,0.969614700261612,0.2075163798273798,0.7291380159739699,False,False,1,False
394,33694,0.5118248667130981,20.03647508696808,28.25761263132902,24.864456579806493,24.851575948240043,21.19794268729939,0.8444672691891821,0.2496389657615328,0.6162318785794384,False,False,1,False
395,100234,1.522593152790428,28.816561032154496,46.11686653231438,57.42967456152603,47.49572999181915,31.398270223826906,0.7730530254261345,0.32738877277382,0.381173981405459,True,False,1,False
396,127388,1.9350728949025984,31.21379951831241,48.5885640719691,51.69064590071278,40.87030960530034,31.8965183737052,0.9371520675466296,0.284984520660908,0.5938171633020667,True,False,1,False
397,43740,0.6644274847162971,21.857310567047524,12.548399634202104,35.17466849565615,40.991312299954274,24.76144677109683,0.6877999196776412,0.3317035599261088,0.3846428266282611,False,False,1,False
398,12253,0.1861277999595059,14.301599372121826,9.593079245898965,21.85742267199869,17.46861992981311,15.044572653801296,0.859041720245911,0.2535934101239446,0.5051907089267691,False,False,1,False
399,83273,1.2649490154270735,27.08976268694614,31.55487372857949,36.46854322529512,44.52085309764269,27.53180625203548,0.9526019969538748,0.2907791226342831,0.5453061264259866,True,False,1,False
400,16240,0.2466918690396128,15.709624528217963,21.513793103448275,22.53977832512315,21.773091133004925,15.634032257618982,1.0145755788501385,0.2242794839557094,0.6996971301027702,False,False,1,False
401,25864,0.3928841441404276,18.34575942339597,11.764421589854624,29.663586452211568,29.87047633776678,19.59212768476284,0.8210361413645032,0.2618881077074135,0.4843482405190693,False,False,1,False
402,145351,2.2079377990626083,32.61693425582405,50.27205867176696,45.579631375085135,44.671168413014016,34.79969001033703,0.8233856402581303,0.3051634070186958,0.3813909656948431,True,False,1,False
403,57467,0.8729459136760732,23.939218693345023,20.307376407329425,38.00140950458524,22.28134407573042,24.595595757019645,0.9220572286456984,0.2418324766054785,0.5814758231402782,False,False,1,False
404,115324,1.751816077901743,30.19560225193289,44.63671048524158,34.11044535395928,24.26340570913253,30.557267918261505,0.9649115882600708,0.272845605406557,0.4490965697459101,True,False,1,False
405,32353,0.4914545590541005,19.767055553466,31.886162025159955,19.48335548480821,30.11402342904831,20.30693038928037,0.9223443848722278,0.2491528050331915,0.6133613504282356,False,False,1,False
406,52640,0.7996219203352967,23.249257651735345,35.02912234042553,29.261265197568388,30.03514437689969,23.72380127628621,0.9411837902808804,0.2682973625669052,0.6421436950520905,False,False,1,False
407,63585,0.965880695374617,24.76026881834024,38.84477471101675,31.638531100102224,47.71589211291971,29.86770663274492,0.5697186486664028,0.3457897154746929,0.3837764008526588,False,False,1,False
